time,Q_1375,Q_1371,Q_1376,Q_1370,Q_1401,P_1375,P_1371,P_1376,P_1370,P_1401
2019-05-08T00:00:00,0.6591766009352711,0.45029803105558486,0.3576494472826135,0.00024323428237945898,0.0008520454313603905,1.5,1.5,1.5,1.5,1.2000000476837158
2019-05-09T00:00:00,0.603024307341076,0.41276106928557366,0.33197275697304646,0.0018424314359668538,0.0019531772785133373,0.0,0.0,0.0,0.0,0.0
2019-05-10T00:00:00,0.5592505370023896,0.3852449358987597,0.3097621812696533,0.0015260168239460516,0.00024686553689692994,0.0,0.0,0.0,0.0,0.0
2019-05-11T00:00:00,1.349542311738289,1.2143102769035323,0.40659595695174455,0.2227501219100483,0.11885549478646185,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,19.0
2019-05-12T00:00:00,1.817205474119721,1.2896643220993036,0.5874678338094595,0.19006129806330488,0.06597835186823063,0.0,0.0,0.0,0.0,0.0
2019-05-13T00:00:00,1.0808704258420174,0.7458129586026301,0.5409705005008615,0.026419885394287194,0.002956649873992809,0.0,0.0,0.0,0.0,0.0
2019-05-14T00:00:00,0.7602594552976735,0.525106678603377,0.41868410520427846,0.0022055588534062296,9.050980006359463e-6,0.0,0.0,0.0,0.0,0.0
2019-05-15T00:00:00,0.6301630976525204,0.4339616354559411,0.3506118782397975,9.999999999999975e-31,9.999999999999975e-31,0.0,0.0,0.0,0.0,0.0
2019-05-16T00:00:00,0.5609386057758025,0.386815004032163,0.31456677436956243,1.3812428194946839e-9,1.3852090892000982e-9,0.0,0.0,0.0,0.0,0.0
2019-05-17T00:00:00,0.5188321094915024,0.35714697112873295,0.28802609773042914,4.689817443798126e-7,5.077226197852201e-9,0.0,0.0,0.0,0.0,0.0
2019-05-18T00:00:00,1.0260420717659973,0.8802668942922525,0.34857573935123837,0.11212877481606269,0.07219632262554945,17.5,17.5,17.5,17.5,13.399999618530273
2019-05-19T00:00:00,1.4246034513000547,1.038616955998366,0.4858134372043123,0.17577084869711956,0.07753922095005593,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,6.199999809265137
2019-05-20T00:00:00,1.5926411380468057,1.3497425611194147,0.5714507326623931,0.26906385527217996,0.13951265243863284,14.5,14.5,14.5,14.5,17.799999237060547
2019-05-21T00:00:00,1.5775495114635296,1.169453275312197,0.6088706986111502,0.15218844279736232,0.055755236564902284,0.0,0.0,0.0,0.0,0.0
2019-05-22T00:00:00,0.9553950194895675,0.6747228563963087,0.5157574826811046,0.012223223674085397,0.0006377930878106249,0.0,0.0,0.0,0.0,0.0
2019-05-23T00:00:00,0.6876589038341808,0.47980806827541045,0.3916995753177788,2.6451014406830703e-5,9.999999999999975e-31,0.0,0.0,0.0,0.0,0.0
